,index,school_name,win_loss_pct,srs,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate,Season
4790,197,New MexicoNCAA,0.8,15.6,66.3,109.3,0.394,0.368,0.565,52.7,65.4,10.3,9.6,0.531,17.2,34.7,0.279,2012
4791,198,New Mexico StateNCAA,0.722,8.73,70.7,110.1,0.517,0.247,0.552,54.6,51.3,9.6,10.8,0.515,17.3,41.1,0.346,2012
4792,199,Niagara,0.424,-6.67,68.4,102.1,0.37,0.393,0.509,44.3,50.1,12.0,8.9,0.469,15.6,33.6,0.259,2012
4793,200,Nicholls State,0.333,-18.55,68.7,96.1,0.371,0.387,0.523,41.3,52.6,7.8,4.9,0.491,19.2,27.3,0.249,2012
4794,201,NJIT,0.469,-12.09,67.8,101.5,0.309,0.393,0.524,47.0,52.5,10.5,8.8,0.492,15.9,29.6,0.217,2012
4795,202,Norfolk StateNCAA,0.722,-3.68,68.4,99.8,0.419,0.321,0.523,48.9,49.5,9.6,12.3,0.49,18.5,34.2,0.275,2012
4796,203,North CarolinaNCAA,0.842,21.34,72.8,111.3,0.373,0.235,0.531,54.8,58.1,9.3,14.0,0.498,13.3,39.1,0.254,2012
4797,204,North Carolina A&T,0.375,-12.34,71.3,96.9,0.377,0.36,0.512,44.5,52.6,10.2,9.9,0.481,18.7,31.2,0.246,2012
4798,205,North Carolina Central,0.531,-6.12,67.8,104.3,0.454,0.328,0.566,47.4,58.3,12.1,10.9,0.528,19.6,31.4,0.321,2012
4799,206,North Dakota,0.531,-8.76,68.2,98.2,0.394,0.354,0.527,47.7,52.6,9.4,11.6,0.501,18.5,28.4,0.249,2012
4800,207,North Dakota State,0.548,0.01,66.4,109.2,0.385,0.322,0.581,49.0,52.3,9.2,9.1,0.549,16.4,27.6,0.278,2012
4801,208,North Florida,0.5,-3.44,67.1,99.4,0.375,0.326,0.535,47.9,49.8,8.5,7.8,0.516,19.6,33.2,0.228,2012
4802,210,North Texas,0.563,-0.39,68.7,100.3,0.339,0.263,0.514,50.7,47.1,8.9,10.5,0.476,17.5,34.3,0.241,2012
4803,211,Northeastern,0.452,-3.27,64.3,96.6,0.379,0.307,0.521,47.1,54.6,12.2,10.7,0.482,20.6,34.1,0.266,2012
4804,212,Northern Arizona,0.172,-16.72,66.1,93.7,0.29,0.297,0.489,46.3,61.6,9.9,5.8,0.456,18.9,32.9,0.201,2012
4805,213,Northern Colorado,0.321,-6.23,67.0,106.1,0.422,0.308,0.58,51.0,49.9,8.1,7.5,0.549,20.7,34.2,0.295,2012
4806,214,Northern Illinois,0.161,-15.62,63.1,87.8,0.319,0.365,0.465,49.3,51.2,8.0,7.9,0.429,21.2,35.3,0.214,2012
4807,215,Northern Iowa,0.588,6.99,62.9,103.7,0.345,0.394,0.543,47.5,50.9,9.5,5.4,0.507,15.3,24.6,0.252,2012
4808,216,Northwestern,0.576,8.87,62.8,109.1,0.338,0.44,0.562,41.7,64.8,10.5,10.5,0.535,14.1,26.3,0.233,2012
4809,217,Northwestern State,0.5,-6.29,71.0,98.3,0.431,0.337,0.506,45.3,52.1,12.2,14.8,0.478,17.4,33.1,0.263,2012
4810,218,Notre DameNCAA,0.647,11.18,61.6,106.3,0.374,0.369,0.532,47.4,63.6,8.3,8.3,0.495,13.9,30.5,0.263,2012
4811,219,Oakland,0.556,0.29,70.1,112.8,0.417,0.425,0.57,47.4,50.3,9.1,5.4,0.53,14.6,31.4,0.307,2012
4812,220,OhioNCAA,0.784,7.17,66.8,104.4,0.355,0.384,0.527,46.7,54.2,14.0,8.5,0.494,16.3,33.9,0.245,2012
4813,221,Ohio StateNCAA,0.795,23.95,66.9,111.6,0.381,0.269,0.556,53.7,53.7,10.8,9.3,0.521,14.6,34.9,0.27,2012
4814,222,Oklahoma,0.484,7.28,67.2,102.4,0.311,0.219,0.511,50.3,54.3,9.3,9.0,0.473,15.9,36.2,0.226,2012
4815,223,Oklahoma State,0.455,7.02,66.3,99.9,0.39,0.36,0.531,43.8,50.4,9.7,10.8,0.485,16.0,24.0,0.288,2012
4816,224,Old Dominion,0.611,4.08,65.1,99.0,0.368,0.311,0.484,52.1,54.0,13.2,13.8,0.455,16.8,39.8,0.227,2012
4817,225,Oral Roberts,0.794,5.24,64.1,111.9,0.418,0.284,0.576,50.4,53.1,10.1,7.3,0.535,16.9,35.0,0.312,2012
4818,226,Oregon,0.706,10.19,67.9,109.5,0.385,0.349,0.567,49.1,54.9,8.8,8.8,0.534,16.4,33.1,0.273,2012
4819,227,Oregon State,0.583,8.84,70.9,109.0,0.445,0.294,0.56,48.2,57.0,12.6,11.6,0.528,16.7,33.8,0.301,2012
4820,228,Pacific,0.367,-8.04,63.2,98.8,0.365,0.392,0.506,44.5,58.4,8.1,5.8,0.468,16.2,29.8,0.251,2012
4821,229,Penn State,0.375,3.72,63.6,97.1,0.318,0.366,0.485,49.3,49.5,10.7,8.9,0.449,16.1,34.4,0.218,2012
4822,231,Pennsylvania,0.606,1.12,63.2,101.7,0.296,0.368,0.543,44.7,58.3,11.4,7.6,0.512,17.3,27.0,0.216,2012
4823,232,Pepperdine,0.345,-7.4,62.8,93.9,0.368,0.298,0.48,49.4,59.4,7.4,8.5,0.443,18.0,34.1,0.242,2012
4824,233,Pittsburgh,0.564,9.43,62.6,109.9,0.319,0.327,0.54,52.6,60.4,7.5,7.4,0.51,16.6,41.0,0.223,2012
4825,234,Portland,0.226,-7.88,68.2,95.0,0.338,0.3,0.514,47.2,50.9,6.8,7.3,0.475,19.8,31.6,0.242,2012
4826,235,Portland State,0.531,-4.04,68.6,110.6,0.435,0.303,0.577,49.8,43.7,7.7,6.8,0.536,16.9,33.0,0.32,2012
4827,236,Prairie View,0.438,-16.87,71.2,88.5,0.327,0.277,0.454,48.3,45.8,11.0,8.8,0.436,18.8,34.3,0.177,2012
4828,237,Presbyterian,0.483,-6.76,62.0,104.6,0.395,0.346,0.558,47.8,48.9,7.3,4.6,0.524,18.1,30.4,0.278,2012
4829,238,Princeton,0.625,2.57,63.3,104.0,0.309,0.374,0.555,48.3,59.9,9.9,9.6,0.532,17.0,26.9,0.21,2012
4830,239,Providence,0.469,4.16,65.8,104.2,0.394,0.248,0.514,48.0,56.3,8.0,13.0,0.471,15.4,36.1,0.277,2012
4831,240,PurdueNCAA,0.629,13.88,64.6,111.3,0.341,0.373,0.536,46.6,52.9,10.0,8.9,0.511,11.5,31.8,0.224,2012
4832,241,Purdue Fort Wayne,0.367,-8.79,69.6,100.1,0.371,0.297,0.533,48.3,54.2,9.0,6.8,0.5,18.0,31.0,0.253,2012
4833,242,Quinnipiac,0.563,-2.01,67.5,104.3,0.382,0.218,0.495,54.4,47.9,7.8,8.9,0.462,15.0,42.3,0.244,2012
4834,243,Radford,0.188,-13.14,66.8,91.6,0.31,0.362,0.469,44.6,49.2,10.9,6.9,0.44,17.6,32.4,0.197,2012
4835,244,Rhode Island,0.226,-3.78,67.9,98.6,0.343,0.314,0.484,50.2,46.0,9.3,10.4,0.445,17.0,39.0,0.237,2012
4836,245,Rice,0.543,1.42,69.0,100.6,0.4,0.298,0.533,48.7,59.7,10.6,12.0,0.498,17.3,27.8,0.273,2012
4837,246,Richmond,0.5,4.71,64.7,106.2,0.394,0.413,0.549,43.7,54.8,9.3,12.3,0.501,15.4,27.9,0.301,2012
4838,247,Rider,0.406,-5.4,68.8,102.9,0.408,0.381,0.56,45.2,57.5,8.6,10.8,0.522,19.1,28.2,0.294,2012
4839,248,Robert Morris,0.703,0.67,64.8,105.2,0.427,0.338,0.521,51.2,58.4,12.8,8.1,0.477,17.4,40.3,0.299,2012
4840,249,Rutgers,0.438,5.42,65.8,98.3,0.317,0.28,0.505,47.2,53.3,12.2,11.7,0.471,18.6,36.6,0.221,2012
4841,250,Sacramento State,0.357,-9.67,65.8,101.8,0.386,0.305,0.539,48.7,58.2,7.1,6.4,0.503,18.0,31.0,0.27,2012
4842,252,Sacred Heart,0.438,-6.87,68.3,102.6,0.349,0.319,0.556,47.8,55.3,9.5,8.6,0.519,19.3,31.3,0.26,2012
4843,253,Saint Francis (PA),0.207,-13.18,64.3,94.6,0.349,0.282,0.532,42.7,55.7,10.1,7.6,0.506,21.6,27.9,0.228,2012
4844,254,Saint Joseph's,0.588,8.25,66.2,106.8,0.363,0.334,0.56,48.6,56.3,7.1,17.1,0.531,16.5,29.8,0.251,2012
4845,255,Saint LouisNCAA,0.765,15.15,63.2,108.4,0.36,0.366,0.55,48.4,56.4,10.9,8.0,0.515,15.2,31.6,0.259,2012
4846,256,Saint Mary's (CA)NCAA,0.818,11.26,64.8,114.9,0.385,0.394,0.576,54.2,60.7,10.6,7.8,0.541,15.2,35.9,0.281,2012
4847,257,Saint Peter's,0.161,-13.37,65.7,88.3,0.29,0.297,0.48,43.3,58.4,11.6,10.4,0.453,20.5,30.1,0.188,2012
4848,258,Sam Houston,0.406,-9.09,64.5,90.5,0.436,0.317,0.492,49.2,62.1,8.9,6.7,0.463,20.5,31.1,0.261,2012
4849,259,Samford,0.367,-8.68,63.9,102.7,0.298,0.461,0.542,45.0,58.8,8.3,6.5,0.521,17.4,29.1,0.195,2012
4850,260,San Diego,0.419,-3.76,67.3,99.3,0.363,0.333,0.538,44.5,56.6,9.9,8.8,0.512,18.0,26.7,0.238,2012
4851,261,San Diego StateNCAA,0.765,9.04,66.6,105.1,0.369,0.304,0.54,51.1,48.3,8.2,6.4,0.505,16.0,31.5,0.259,2012
4852,262,San Francisco,0.588,1.9,69.4,107.8,0.383,0.351,0.558,50.7,51.9,12.0,5.3,0.528,16.1,30.4,0.264,2012
4853,263,San Jose State,0.29,-7.86,65.7,100.6,0.324,0.387,0.503,44.8,58.2,7.2,3.3,0.459,14.0,29.9,0.241,2012
4854,264,Santa Clara,0.267,-6.79,67.2,102.6,0.332,0.375,0.514,45.6,53.6,7.4,8.6,0.478,14.6,30.6,0.235,2012
4855,265,Savannah State,0.636,-3.59,65.0,97.1,0.384,0.327,0.493,50.9,56.6,10.7,9.4,0.47,18.7,38.5,0.226,2012
4856,266,Seattle,0.444,-4.18,75.4,101.0,0.253,0.323,0.514,49.9,47.9,11.1,8.8,0.488,17.1,34.3,0.176,2012
4857,267,Seton Hall,0.618,10.23,66.0,102.4,0.327,0.349,0.526,49.0,57.1,12.5,8.9,0.497,16.3,32.2,0.221,2012
4858,268,Siena,0.452,-5.71,65.9,96.3,0.341,0.281,0.502,48.7,54.5,8.8,9.1,0.467,18.2,33.2,0.232,2012
4859,269,South Alabama,0.586,-2.81,65.7,100.2,0.387,0.249,0.509,53.0,47.4,7.4,12.8,0.467,19.8,42.9,0.271,2012
4860,270,South Carolina,0.323,2.65,62.2,98.3,0.267,0.365,0.493,46.0,44.8,10.9,14.7,0.462,17.0,36.1,0.187,2012
4861,271,South Carolina State,0.161,-20.8,69.6,92.0,0.351,0.273,0.469,46.4,45.4,8.8,10.2,0.433,18.7,36.3,0.228,2012
4862,273,South Carolina Upstate,0.618,-0.16,69.1,102.8,0.343,0.304,0.515,51.0,49.5,12.1,11.9,0.49,17.9,39.9,0.219,2012
4863,274,South Dakota,0.357,-9.56,69.2,101.4,0.336,0.339,0.542,45.1,56.2,9.4,8.7,0.511,16.6,25.3,0.235,2012
4864,275,South Dakota StateNCAA,0.771,7.34,66.1,114.9,0.399,0.371,0.576,48.9,54.5,10.1,4.9,0.54,13.7,31.2,0.29,2012
4865,276,South FloridaNCAA,0.611,9.2,59.7,98.6,0.338,0.303,0.521,50.5,54.8,9.2,10.8,0.485,19.1,34.2,0.239,2012
4866,277,Southeast Missouri State,0.484,-6.12,65.8,107.1,0.343,0.284,0.547,49.2,56.4,7.6,8.9,0.528,16.8,34.0,0.216,2012
4867,278,Southeastern Louisiana,0.414,-11.94,65.4,90.0,0.39,0.278,0.479,48.8,51.0,9.3,9.1,0.453,19.7,32.4,0.23,2012
4868,279,Southern,0.548,-16.17,66.0,90.7,0.378,0.287,0.496,42.9,51.9,8.8,9.0,0.455,18.7,24.4,0.259,2012
4869,280,Southern California,0.188,-0.51,60.8,85.8,0.268,0.283,0.45,40.5,47.5,9.4,5.9,0.426,15.4,23.7,0.164,2012
4870,281,Southern Illinois,0.258,-3.51,66.0,94.2,0.357,0.279,0.486,46.8,51.2,11.1,9.6,0.454,17.9,32.9,0.229,2012
4871,282,SIU Edwardsville,0.37,-13.3,67.9,96.8,0.367,0.323,0.533,45.3,52.7,8.3,5.8,0.505,19.9,28.0,0.24,2012
4872,283,Southern Methodist,0.406,-1.26,60.3,97.5,0.358,0.473,0.53,43.2,59.2,11.3,8.0,0.5,18.3,24.9,0.241,2012
4873,284,Southern MississippiNCAA,0.735,7.79,64.5,107.9,0.394,0.304,0.517,50.9,45.7,9.1,8.1,0.469,13.8,37.2,0.29,2012
4874,285,Southern Utah,0.452,-6.22,64.6,100.6,0.387,0.173,0.54,49.3,58.7,8.3,6.7,0.499,18.6,32.2,0.28,2012
4875,286,St. BonaventureNCAA,0.625,8.25,65.0,107.0,0.421,0.299,0.557,51.8,57.7,8.8,11.5,0.508,17.8,35.5,0.32,2012
4876,287,St. Francis (NY),0.5,-6.02,70.1,98.7,0.35,0.399,0.53,48.6,53.9,9.7,6.3,0.502,19.8,32.6,0.232,2012
4877,288,St. John's (NY),0.406,2.63,67.3,98.5,0.395,0.256,0.497,44.6,45.6,11.8,10.0,0.456,17.5,35.7,0.269,2012
4878,289,Stanford,0.703,12.64,67.6,104.5,0.377,0.316,0.535,50.5,50.6,9.7,9.2,0.505,17.1,34.9,0.251,2012
4879,290,Stephen F. Austin,0.625,-1.46,61.8,98.9,0.401,0.239,0.511,53.4,61.0,11.5,8.7,0.481,18.5,36.9,0.254,2012
4880,291,Stetson,0.31,-7.48,72.0,98.8,0.343,0.402,0.541,48.1,59.3,8.9,6.6,0.51,21.0,33.5,0.239,2012
4881,292,Stony Brook,0.688,-0.45,62.5,105.8,0.313,0.336,0.514,53.6,46.0,8.8,5.4,0.482,16.0,39.8,0.217,2012
4882,294,SyracuseNCAA,0.919,21.12,65.2,113.3,0.329,0.31,0.55,46.7,56.1,14.0,19.4,0.521,13.5,36.3,0.23,2012
4883,295,TCU,0.545,1.72,68.9,102.8,0.388,0.355,0.534,47.2,54.3,9.8,6.4,0.498,16.9,30.5,0.268,2012
4884,296,TempleNCAA,0.75,10.44,67.6,108.8,0.342,0.313,0.563,48.4,57.3,10.4,10.1,0.531,15.8,31.5,0.246,2012
4885,297,Tennessee,0.559,9.49,65.3,103.4,0.378,0.351,0.536,50.3,53.9,8.5,10.9,0.5,17.6,33.1,0.266,2012
4886,298,Tennessee State,0.606,-3.06,66.6,100.5,0.409,0.331,0.532,49.3,53.6,11.1,10.2,0.494,19.6,35.2,0.282,2012
4887,299,Tennessee Tech,0.576,-3.81,68.6,103.7,0.428,0.288,0.555,49.2,54.7,9.9,6.4,0.515,19.0,33.9,0.305,2012
4888,300,Tennessee-Martin,0.129,-17.09,66.2,93.5,0.349,0.257,0.491,45.6,57.5,9.0,6.0,0.45,19.5,33.8,0.245,2012
4889,301,TexasNCAA,0.588,14.0,66.7,108.1,0.426,0.312,0.533,49.6,50.1,10.1,9.7,0.485,15.5,38.5,0.312,2012
4890,302,Texas A&M,0.438,5.57,63.3,96.2,0.296,0.29,0.506,48.8,51.2,9.0,6.5,0.48,18.7,32.1,0.195,2012
4891,303,Texas A&M-Corpus Christi,0.2,-12.21,66.0,87.9,0.379,0.291,0.47,45.1,55.3,8.6,10.1,0.44,19.6,29.7,0.227,2012
4892,304,Texas Southern,0.455,-10.26,66.2,91.7,0.45,0.335,0.503,47.4,48.4,12.6,12.5,0.468,21.8,33.5,0.284,2012
4893,305,Texas State,0.433,-8.66,74.7,102.2,0.347,0.369,0.534,45.2,52.6,11.0,7.7,0.499,17.1,31.4,0.247,2012
4894,306,Texas Tech,0.258,-2.61,65.4,90.6,0.401,0.271,0.527,45.8,53.6,7.9,8.6,0.486,23.2,26.8,0.282,2012
4895,307,Texas-Rio Grande Valley,0.344,-13.66,66.5,93.6,0.356,0.387,0.523,43.5,62.5,7.7,5.1,0.486,20.5,25.6,0.251,2012
4896,308,The Citadel,0.2,-14.49,66.1,95.5,0.334,0.302,0.516,45.9,56.8,8.9,4.5,0.488,19.1,29.5,0.22,2012
4897,309,Toledo,0.528,-3.35,66.2,104.9,0.39,0.307,0.55,47.1,53.8,10.5,6.2,0.511,17.7,32.9,0.283,2012
4898,310,Towson,0.031,-16.71,63.3,81.3,0.409,0.253,0.436,49.5,45.0,8.7,12.4,0.401,23.5,38.5,0.24,2012
4899,311,Troy,0.357,-7.48,68.5,103.2,0.256,0.412,0.506,45.7,49.9,9.7,10.1,0.481,15.0,35.0,0.173,2012
4900,312,Tulane,0.484,-0.12,64.3,99.7,0.398,0.333,0.513,47.8,55.0,10.9,9.7,0.478,16.8,31.3,0.263,2012
4901,313,Tulsa,0.548,5.82,64.3,102.2,0.461,0.294,0.544,51.9,48.6,7.3,12.7,0.507,19.2,33.8,0.314,2012
4902,315,UAB,0.484,2.61,62.0,97.2,0.363,0.334,0.513,50.2,53.8,7.0,9.4,0.477,19.4,34.8,0.249,2012
4903,316,UC Davis,0.161,-15.6,66.6,93.2,0.328,0.403,0.516,43.3,56.1,7.3,5.8,0.484,20.4,27.0,0.224,2012
4904,317,UC Irvine,0.375,-6.07,69.9,96.7,0.318,0.376,0.509,46.7,63.5,6.9,10.4,0.484,18.6,31.0,0.203,2012
4905,318,UC Riverside,0.452,-8.01,63.3,92.0,0.298,0.253,0.483,45.6,45.0,7.4,11.4,0.449,17.7,29.1,0.206,2012
4906,319,UC Santa Barbara,0.645,4.0,64.6,111.2,0.342,0.338,0.554,51.1,57.4,8.5,13.5,0.525,15.2,36.3,0.237,2012
4907,320,UCF,0.667,4.33,64.3,102.1,0.406,0.333,0.511,49.5,48.8,9.8,11.8,0.482,16.4,36.5,0.254,2012
4908,321,UCLA,0.576,10.53,65.2,105.2,0.324,0.246,0.533,50.4,55.8,12.1,12.8,0.507,15.7,33.5,0.217,2012
4909,322,UNC AshevilleNCAA,0.706,3.06,70.5,114.1,0.468,0.33,0.589,49.1,61.5,11.8,6.9,0.541,16.4,34.4,0.358,2012
4910,323,UNC Greensboro,0.406,-9.67,71.6,96.6,0.318,0.335,0.494,46.3,46.9,10.4,7.4,0.46,17.7,35.2,0.218,2012
4911,324,UNC Wilmington,0.323,-5.5,66.7,97.3,0.333,0.305,0.499,48.7,51.2,8.4,10.1,0.465,17.5,33.5,0.226,2012
4912,325,UT Arlington,0.727,3.35,72.2,106.1,0.471,0.343,0.55,51.5,52.5,10.9,11.1,0.508,18.7,36.9,0.331,2012
4913,326,Utah,0.194,-9.31,62.6,88.2,0.346,0.356,0.494,42.9,52.8,8.2,7.1,0.46,20.0,23.1,0.231,2012
4914,327,Utah State,0.568,3.49,63.5,108.2,0.406,0.3,0.567,48.8,55.5,6.2,8.6,0.53,16.6,30.5,0.292,2012
4915,328,Utah Valley,0.606,-6.53,67.3,102.6,0.355,0.31,0.511,50.9,54.1,9.5,9.6,0.473,15.6,34.5,0.248,2012
4916,329,UTEP,0.469,2.92,62.2,99.1,0.39,0.266,0.537,47.3,61.5,7.4,7.8,0.503,18.6,28.0,0.266,2012
4917,330,UTSA,0.563,-1.83,68.3,105.0,0.365,0.389,0.562,45.9,54.6,11.8,9.4,0.523,17.5,28.3,0.271,2012
4918,331,Valparaiso,0.647,0.61,65.0,104.4,0.434,0.4,0.573,48.7,59.3,9.2,7.7,0.535,19.2,28.2,0.31,2012
4919,332,VanderbiltNCAA,0.694,15.71,65.5,109.7,0.401,0.412,0.572,48.6,51.8,9.0,10.4,0.541,16.9,31.6,0.28,2012
4920,333,VermontNCAA,0.667,0.98,63.2,105.1,0.373,0.293,0.536,50.2,56.0,9.6,6.5,0.493,16.5,34.3,0.276,2012
4921,334,Villanova,0.406,7.89,67.5,103.2,0.392,0.337,0.517,50.0,51.7,8.1,8.3,0.465,16.9,37.6,0.295,2012
4922,336,VirginiaNCAA,0.688,12.51,61.1,101.9,0.354,0.298,0.543,49.9,54.6,10.5,8.2,0.507,16.6,27.1,0.256,2012
4923,337,Virginia CommonwealthNCAA,0.806,8.79,65.2,103.6,0.363,0.392,0.512,46.8,51.7,16.0,10.4,0.476,14.7,33.4,0.249,2012
4924,338,VMI,0.515,-9.43,75.0,105.9,0.391,0.443,0.553,42.8,49.1,11.0,8.6,0.515,15.6,27.5,0.281,2012
4925,339,Virginia Tech,0.485,8.93,63.0,102.4,0.333,0.313,0.516,47.3,51.2,8.7,8.9,0.477,15.8,33.2,0.242,2012
4926,340,Wagner,0.806,3.6,68.6,107.0,0.39,0.32,0.543,47.9,51.3,11.5,11.0,0.499,16.4,35.5,0.29,2012
4927,341,Wake Forest,0.419,-0.75,66.4,98.5,0.409,0.309,0.527,44.3,52.5,7.9,12.1,0.479,17.0,25.8,0.301,2012
4928,342,Washington,0.686,10.79,70.7,106.2,0.37,0.293,0.522,51.4,49.2,9.4,9.7,0.498,15.4,38.6,0.23,2012
4929,343,Washington State,0.514,6.17,63.7,106.6,0.44,0.339,0.568,49.2,58.7,7.5,8.3,0.531,17.9,30.9,0.312,2012
4930,344,Weber State,0.781,1.51,67.2,113.6,0.368,0.405,0.586,48.6,51.4,8.2,6.6,0.538,13.9,26.9,0.299,2012
4931,345,West VirginiaNCAA,0.576,12.13,64.8,106.8,0.386,0.305,0.518,52.1,56.9,9.6,6.7,0.483,15.7,40.9,0.259,2012
4932,346,Western Carolina,0.486,-6.57,67.9,103.9,0.326,0.358,0.519,47.6,42.9,11.8,8.5,0.486,16.0,35.0,0.225,2012
4933,347,Western Illinois,0.545,-2.84,60.0,100.7,0.331,0.271,0.54,45.6,56.7,9.9,8.6,0.511,16.6,24.7,0.227,2012
4934,348,Western KentuckyNCAA,0.457,-2.66,68.4,94.2,0.402,0.327,0.489,48.1,50.1,8.1,10.1,0.444,18.7,34.1,0.276,2012
4935,349,Western Michigan,0.412,-1.8,66.0,102.8,0.402,0.329,0.532,51.5,56.1,7.0,8.2,0.491,18.4,36.5,0.285,2012
4936,350,Wichita StateNCAA,0.818,17.42,67.0,113.3,0.347,0.328,0.577,52.8,53.2,9.3,10.4,0.543,15.5,33.5,0.26,2012
4937,351,William & Mary,0.188,-10.79,63.4,94.8,0.335,0.416,0.51,44.4,51.8,7.6,5.7,0.472,17.8,25.1,0.238,2012
4938,352,Winthrop,0.375,-7.64,64.2,98.0,0.315,0.282,0.494,48.1,46.3,10.4,10.3,0.464,16.0,32.7,0.206,2012
4939,353,WisconsinNCAA,0.722,19.04,58.7,108.4,0.307,0.413,0.536,49.8,53.7,8.5,9.1,0.501,13.0,30.6,0.227,2012
4940,354,Wofford,0.576,-3.62,62.5,101.6,0.283,0.371,0.519,48.9,59.6,8.3,6.7,0.494,15.8,31.4,0.189,2012
4941,355,Wright State,0.406,-4.07,62.8,91.7,0.379,0.351,0.502,43.8,51.0,10.4,5.9,0.459,19.1,25.0,0.266,2012
4942,357,Wyoming,0.636,6.79,61.5,101.6,0.385,0.38,0.552,46.9,52.5,11.1,10.0,0.51,17.1,23.8,0.285,2012
4943,358,XavierNCAA,0.639,9.59,67.5,103.6,0.412,0.252,0.535,49.1,52.4,8.8,10.2,0.497,15.9,31.3,0.287,2012
4944,359,Yale,0.655,-1.37,67.1,101.9,0.411,0.324,0.53,50.8,56.5,7.7,10.2,0.488,17.9,33.7,0.292,2012
4945,360,Youngstown State,0.516,-1.78,64.7,103.6,0.297,0.409,0.531,44.0,54.3,9.9,14.1,0.51,15.0,27.9,0.193,2012
4946,0,Air Force,0.5,2.71,62.5,102.5,0.387,0.367,0.572,45.3,68.4,9.9,8.7,0.54,17.5,20.4,0.273,2011
4947,1,AkronNCAA,0.639,2.15,67.0,102.9,0.313,0.379,0.53,47.9,58.3,9.8,9.2,0.499,15.4,28.3,0.22,2011
4948,2,Alabama,0.676,11.7,65.3,101.6,0.316,0.247,0.52,52.0,48.8,14.4,14.2,0.487,17.8,36.8,0.223,2011
4949,3,Alabama A&M,0.464,-15.19,71.6,89.8,0.418,0.272,0.472,48.8,53.6,11.6,13.1,0.435,18.8,31.7,0.261,2011
4950,4,Alabama StateNCAA,0.486,-13.37,66.5,91.5,0.473,0.317,0.476,50.7,55.5,10.9,13.1,0.44,19.6,35.7,0.285,2011
4951,5,Albany (NY),0.5,-7.05,61.0,101.1,0.297,0.369,0.517,51.7,51.1,7.5,8.3,0.494,17.4,35.1,0.192,2011
4952,6,Alcorn State,0.143,-23.02,77.6,84.2,0.469,0.216,0.452,43.5,41.5,10.0,8.3,0.404,18.9,25.5,0.297,2011
4953,7,American,0.71,-3.13,61.9,105.2,0.375,0.348,0.543,52.4,60.1,6.5,7.6,0.506,15.5,29.8,0.269,2011
4954,8,Appalachian State,0.516,-4.81,68.9,105.6,0.399,0.335,0.548,49.9,41.4,8.3,7.2,0.511,16.3,30.4,0.281,2011
4955,9,ArizonaNCAA,0.789,16.54,66.9,112.8,0.436,0.361,0.583,53.1,55.3,7.7,6.5,0.541,16.3,34.0,0.325,2011
4956,10,Arizona State,0.387,4.3,64.4,99.0,0.29,0.409,0.521,47.3,64.4,9.8,10.9,0.501,16.6,27.7,0.182,2011
4957,11,Arkansas,0.581,6.28,67.7,102.8,0.394,0.325,0.532,48.0,49.3,10.6,13.9,0.495,16.6,30.7,0.274,2011
4958,12,Arkansas State,0.531,-3.38,65.6,103.8,0.435,0.294,0.526,53.4,48.7,9.6,8.5,0.481,16.7,35.9,0.308,2011
4959,13,Arkansas-Pine Bluff,0.226,-20.0,68.4,86.3,0.401,0.345,0.483,46.7,56.9,10.9,6.4,0.449,21.3,26.9,0.252,2011
4960,14,Army,0.367,-10.71,68.2,99.5,0.298,0.426,0.525,48.8,57.0,8.3,5.1,0.493,17.9,30.1,0.212,2011
4961,15,Auburn,0.355,-2.47,65.7,93.8,0.391,0.274,0.481,49.4,51.7,11.7,10.8,0.442,18.0,33.8,0.257,2011
4962,16,Austin Peay,0.588,-0.15,68.6,105.4,0.394,0.264,0.539,50.8,53.8,12.3,11.3,0.506,17.2,35.6,0.268,2011
4963,17,Ball State,0.594,-0.7,64.7,103.3,0.504,0.273,0.538,50.3,60.2,9.2,5.5,0.492,17.1,32.2,0.349,2011
4964,18,Baylor,0.581,10.0,66.5,104.0,0.432,0.293,0.552,53.3,48.5,10.5,11.9,0.515,20.0,36.6,0.3,2011
4965,19,BelmontNCAA,0.857,13.07,69.2,114.4,0.382,0.422,0.577,52.5,60.9,13.9,9.7,0.542,16.6,37.4,0.281,2011
4966,21,Bethune-Cookman,0.618,-11.11,63.5,101.6,0.396,0.244,0.52,49.7,49.4,11.0,7.6,0.477,16.1,32.4,0.281,2011
4967,22,Binghamton,0.258,-13.81,61.6,96.7,0.283,0.402,0.5,46.2,51.9,8.2,9.0,0.468,17.1,30.0,0.199,2011
4968,23,Boise State,0.629,5.48,68.2,106.5,0.419,0.344,0.54,50.4,51.3,12.4,8.0,0.497,15.0,31.6,0.302,2011
4969,24,Boston College,0.618,9.78,64.2,111.9,0.315,0.433,0.573,49.4,60.4,7.7,6.8,0.545,15.0,30.4,0.228,2011
4970,25,Boston UniversityNCAA,0.6,-2.48,62.7,103.0,0.373,0.401,0.517,50.2,46.1,8.6,10.5,0.473,16.0,34.0,0.272,2011
4971,26,Bowling Green State,0.424,-5.94,66.1,95.9,0.305,0.264,0.497,48.1,56.0,12.8,9.6,0.471,17.3,30.5,0.196,2011
4972,27,Bradley,0.375,-1.52,65.9,98.0,0.333,0.272,0.512,48.3,50.0,9.5,7.4,0.473,16.1,26.8,0.24,2011
